timestamp,id_ground,latitude,longitude,pm25,no2,so2,o3,co,date,id_weather,temperature,wind_speed
2023-04-01 00:00:00,5649.333333333333,40.75724183333333,-73.99776433333334,9.233333333333334,21.9375,0.5666666666666667,0.027,0.3365,2023-04-01,1,16.6,22.7
2023-04-01 01:00:00,5650.333333333333,40.75724183333333,-73.99776433333334,9.1,20.191666666666663,0.5444444444444444,0.024,0.323,2023-04-01,1,16.6,22.7
2023-04-01 02:00:00,5651.333333333333,40.75724183333333,-73.99776433333334,8.811111111111112,18.016666666666666,0.4888888888888889,0.03,0.2977777777777777,2023-04-01,1,16.6,22.7
2023-04-01 03:00:00,5652.333333333333,40.75724183333333,-73.99776433333334,9.133333333333336,17.733333333333334,0.4888888888888889,0.0284999999999999,0.2963333333333333,2023-04-01,1,16.6,22.7
2023-04-01 04:00:00,5653.333333333333,40.75724183333333,-73.99776433333334,9.65,20.08333333333333,0.4777777777777778,0.028,0.3088888888888889,2023-04-01,1,16.6,22.7
2023-04-01 05:00:00,5654.333333333333,40.75724183333333,-73.99776433333334,9.85,21.808333333333334,0.4777777777777778,0.025,0.3214444444444445,2023-04-01,1,16.6,22.7
2023-04-01 06:00:00,5655.333333333333,40.75724183333333,-73.99776433333334,9.75,22.5,0.4666666666666667,0.0245,0.3228888888888889,2023-04-01,1,16.6,22.7
2023-04-01 07:00:00,5656.333333333333,40.75724183333333,-73.99776433333334,9.694444444444445,22.366666666666664,0.4333333333333334,0.0225,0.3467777777777778,2023-04-01,1,16.6,22.7
2023-04-01 08:00:00,5657.333333333333,40.75724183333333,-73.99776433333334,8.955555555555556,20.250000000000004,0.4333333333333333,0.022,0.3382222222222222,2023-04-01,1,16.6,22.7
2023-04-01 09:00:00,5658.333333333333,40.75724183333333,-73.99776433333334,8.844444444444445,18.4,0.4111111111111111,0.0165,0.355,2023-04-01,1,16.6,22.7
2023-04-01 10:00:00,5659.333333333333,40.75724183333333,-73.99776433333334,7.666666666666667,14.716666666666669,0.5222222222222223,0.017,0.3376666666666666,2023-04-01,1,16.6,22.7
2023-04-01 11:00:00,5660.333333333333,40.75724183333333,-73.99776433333334,7.244444444444444,12.958333333333334,0.5444444444444444,0.0225,0.3406666666666667,2023-04-01,1,16.6,22.7
2023-04-01 12:00:00,5661.333333333333,40.75724183333333,-73.99776433333334,6.027777777777778,10.366666666666667,0.5888888888888889,0.0275,0.3265555555555555,2023-04-01,1,16.6,22.7
2023-04-01 13:00:00,5662.333333333333,40.75724183333333,-73.99776433333334,5.188888888888889,8.483333333333333,0.5222222222222221,0.044,0.3213333333333333,2023-04-01,1,16.6,22.7
2023-04-01 14:00:00,5663.333333333333,40.75724183333333,-73.99776433333334,4.961111111111111,6.9750000000000005,0.4777777777777778,0.048,0.3176666666666667,2023-04-01,1,16.6,22.7
2023-04-01 15:00:00,5664.333333333333,40.75724183333333,-73.99776433333334,5.161111111111111,6.883333333333333,0.4222222222222222,0.0465,0.316,2023-04-01,1,16.6,22.7
2023-04-01 16:00:00,5665.333333333333,40.75724183333333,-73.99776433333334,6.3,8.583333333333334,0.4222222222222222,0.0445,0.317,2023-04-01,1,16.6,22.7
2023-04-01 17:00:00,5666.333333333333,40.75724183333333,-73.99776433333334,7.294444444444444,9.633333333333333,0.4111111111111111,0.039,0.3191111111111111,2023-04-01,1,16.6,22.7
2023-04-01 18:00:00,5667.333333333333,40.75724183333333,-73.99776433333334,7.627777777777777,10.016666666666667,0.3888888888888889,0.041,0.3211111111111111,2023-04-01,1,16.6,22.7
2023-04-01 19:00:00,5668.333333333333,40.75724183333333,-73.99776433333334,7.35,10.025,0.3222222222222222,0.0465,0.324111111111111,2023-04-01,1,16.6,22.7
2023-04-01 20:00:00,5669.333333333333,40.75724183333333,-73.99776433333334,6.822222222222223,11.875,0.3222222222222222,0.0409999999999999,0.3331111111111111,2023-04-01,1,16.6,22.7
