id,timestamp,latitude,longitude,pm25,no2,so2,o3,co
6742,2024-10-28 01:00,40.85355,-73.96618,11.1,39.5,,,0.6
8950,2024-10-28 01:00,40.770908,-74.036218,6.5,,,,
11128,2024-10-28 01:00,40.816,-73.902,6.8,39.5,1.3,0.001,
13335,2024-10-28 01:00,40.81551,-73.88553,6.6,,,,
15543,2024-10-28 01:00,40.64182,-74.01871,6.9,,,,
17751,2024-10-28 01:00,40.69454,-73.92769,8.4,,,,
19928,2024-10-28 01:00,40.73614,-73.82153,6.1,33.8,0.5,,0.469
22105,2024-10-28 01:00,40.739264,-73.817694,6.2,28.9,,,0.709
2346,2024-10-28 02:00,40.725413,-74.052293,8.0,,,,
4535,2024-10-28 02:00,40.64144,-74.208365,4.8,33.3,1.2,,0.5
6743,2024-10-28 02:00,40.85355,-73.96618,6.6,39.2,,,0.4
8951,2024-10-28 02:00,40.770908,-74.036218,5.1,,,,
11129,2024-10-28 02:00,40.816,-73.902,6.9,38.5,2.0,0.001,
13336,2024-10-28 02:00,40.81551,-73.88553,6.5,,,,
15544,2024-10-28 02:00,40.64182,-74.01871,7.0,,,,
17752,2024-10-28 02:00,40.69454,-73.92769,9.3,,,,
19929,2024-10-28 02:00,40.73614,-73.82153,6.9,34.0,0.4,0.0,0.683
22106,2024-10-28 02:00,40.739264,-73.817694,6.8,32.2,,,0.742
2347,2024-10-28 03:00,40.725413,-74.052293,7.3,,,,
4536,2024-10-28 03:00,40.64144,-74.208365,7.4,35.2,0.9,,0.5
6744,2024-10-28 03:00,40.85355,-73.96618,10.8,40.0,,,0.4
8952,2024-10-28 03:00,40.770908,-74.036218,6.5,,,,
11130,2024-10-28 03:00,40.816,-73.902,4.5,28.2,0.7,0.01,
13337,2024-10-28 03:00,40.81551,-73.88553,5.7,,,,
15545,2024-10-28 03:00,40.64182,-74.01871,7.1,,,,
17753,2024-10-28 03:00,40.69454,-73.92769,9.2,,,,
19930,2024-10-28 03:00,40.73614,-73.82153,7.3,36.5,0.9,0.0,0.723
22107,2024-10-28 03:00,40.739264,-73.817694,7.8,31.6,,,0.916
2348,2024-10-28 04:00,40.725413,-74.052293,9.0,,,,
4537,2024-10-28 04:00,40.64144,-74.208365,5.5,35.0,,,
6745,2024-10-28 04:00,40.85355,-73.96618,6.0,40.8,,,
8953,2024-10-28 04:00,40.770908,-74.036218,5.4,,,,
11131,2024-10-28 04:00,40.816,-73.902,3.7,29.8,0.4,0.008,
13338,2024-10-28 04:00,40.81551,-73.88553,4.6,,,,
15546,2024-10-28 04:00,40.64182,-74.01871,5.1,,,,
17754,2024-10-28 04:00,40.69454,-73.92769,6.4,,,,
19931,2024-10-28 04:00,40.73614,-73.82153,6.9,39.3,0.9,0.0,0.661
22108,2024-10-28 04:00,40.739264,-73.817694,8.6,34.0,,,0.9
2349,2024-10-28 05:00,40.725413,-74.052293,8.1,,,,
4538,2024-10-28 05:00,40.64144,-74.208365,6.1,35.8,0.8,,
6746,2024-10-28 05:00,40.85355,-73.96618,7.6,41.9,,,0.5
8954,2024-10-28 05:00,40.770908,-74.036218,7.3,,,,
11132,2024-10-28 05:00,40.816,-73.902,3.9,35.2,0.7,0.004,
13339,2024-10-28 05:00,40.81551,-73.88553,4.2,,,,
15547,2024-10-28 05:00,40.64182,-74.01871,6.0,,,,
17755,2024-10-28 05:00,40.69454,-73.92769,5.9,,,,
19932,2024-10-28 05:00,40.73614,-73.82153,6.0,40.5,1.0,0.0,0.561
22109,2024-10-28 05:00,40.739264,-73.817694,7.6,35.1,,,0.722
2350,2024-10-28 06:00,40.725413,-74.052293,7.0,,,,
4539,2024-10-28 06:00,40.64144,-74.208365,6.4,42.5,1.2,,0.9
6747,2024-10-28 06:00,40.85355,-73.96618,7.2,38.3,,,0.5
8955,2024-10-28 06:00,40.770908,-74.036218,5.6,,,,
11133,2024-10-28 06:00,40.816,-73.902,4.4,33.9,1.1,0.005,
13340,2024-10-28 06:00,40.81551,-73.88553,4.7,,,,
15548,2024-10-28 06:00,40.64182,-74.01871,6.2,,,,
17756,2024-10-28 06:00,40.69454,-73.92769,7.6,,,,
19933,2024-10-28 06:00,40.73614,-73.82153,9.1,41.0,0.7,0.001,0.782
22110,2024-10-28 06:00,40.739264,-73.817694,8.2,38.9,,,1.082
2351,2024-10-28 07:00,40.725413,-74.052293,5.4,,,,
4540,2024-10-28 07:00,40.64144,-74.208365,6.4,42.4,1.8,,0.9
6748,2024-10-28 07:00,40.85355,-73.96618,,36.0,,,0.4
8956,2024-10-28 07:00,40.770908,-74.036218,4.4,,,,
11134,2024-10-28 07:00,40.816,-73.902,6.2,29.3,1.0,0.009,
13341,2024-10-28 07:00,40.81551,-73.88553,4.4,,,,
15549,2024-10-28 07:00,40.64182,-74.01871,5.8,,,,
17757,2024-10-28 07:00,40.69454,-73.92769,8.8,,,,
19934,2024-10-28 07:00,40.73614,-73.82153,7.1,39.6,1.3,0.003,0.732
22111,2024-10-28 07:00,40.739264,-73.817694,10.2,41.2,,,1.174
2352,2024-10-28 08:00,40.725413,-74.052293,15.0,,,,
4541,2024-10-28 08:00,40.64144,-74.208365,8.3,46.7,1.1,,0.8
6749,2024-10-28 08:00,40.85355,-73.96618,9.1,29.8,,,0.4
8957,2024-10-28 08:00,40.770908,-74.036218,11.8,,,,
11135,2024-10-28 08:00,40.816,-73.902,5.3,21.0,0.7,0.017,
13342,2024-10-28 08:00,40.81551,-73.88553,8.5,,,,
15550,2024-10-28 08:00,40.64182,-74.01871,5.3,,,,
17758,2024-10-28 08:00,40.69454,-73.92769,6.8,,,,
19935,2024-10-28 08:00,40.73614,-73.82153,5.1,19.5,1.0,0.017,0.337
22112,2024-10-28 08:00,40.739264,-73.817694,5.4,24.4,,,0.414
2353,2024-10-28 09:00,40.725413,-74.052293,5.5,,,,
4542,2024-10-28 09:00,40.64144,-74.208365,8.8,39.2,1.9,,0.6
6750,2024-10-28 09:00,40.85355,-73.96618,9.4,27.2,,,0.5
8958,2024-10-28 09:00,40.770908,-74.036218,2.0,,,,
11136,2024-10-28 09:00,40.816,-73.902,6.4,20.8,0.6,0.018,
13343,2024-10-28 09:00,40.81551,-73.88553,6.3,,,,
15551,2024-10-28 09:00,40.64182,-74.01871,4.9,,,,
17759,2024-10-28 09:00,40.69454,-73.92769,6.5,,,,
19936,2024-10-28 09:00,40.73614,-73.82153,3.6,9.2,0.4,0.026,0.217
22113,2024-10-28 09:00,40.739264,-73.817694,3.9,15.8,,,0.314
2354,2024-10-28 10:00,40.725413,-74.052293,3.2,,,,
4543,2024-10-28 10:00,40.64144,-74.208365,9.2,37.6,1.4,,0.4
6751,2024-10-28 10:00,40.85355,-73.96618,5.2,18.9,,,0.4
8959,2024-10-28 10:00,40.770908,-74.036218,1.3,,,,
11137,2024-10-28 10:00,40.816,-73.902,4.0,,,,
13344,2024-10-28 10:00,40.81551,-73.88553,3.3,,,,
15552,2024-10-28 10:00,40.64182,-74.01871,5.6,,,,
17760,2024-10-28 10:00,40.69454,-73.92769,4.6,,,,
19937,2024-10-28 10:00,40.73614,-73.82153,4.0,9.8,0.3,0.027,0.226
22114,2024-10-28 10:00,40.739264,-73.817694,4.1,13.6,,,0.305
2355,2024-10-28 11:00,40.725413,-74.052293,8.0,,,,
4544,2024-10-28 11:00,40.64144,-74.208365,13.5,30.3,1.3,,0.3
6752,2024-10-28 11:00,40.85355,-73.96618,8.7,14.1,,,0.3
8960,2024-10-28 11:00,40.770908,-74.036218,3.0,,,,
11138,2024-10-28 11:00,40.816,-73.902,,,,,
13345,2024-10-28 11:00,40.81551,-73.88553,3.4,,,,
15553,2024-10-28 11:00,40.64182,-74.01871,7.3,,,,
17761,2024-10-28 11:00,40.69454,-73.92769,5.0,,,,
19938,2024-10-28 11:00,40.73614,-73.82153,4.0,8.6,0.2,0.03,0.201
22115,2024-10-28 11:00,40.739264,-73.817694,3.9,11.5,,,0.268
2356,2024-10-28 12:00,40.725413,-74.052293,6.5,,,,
4545,2024-10-28 12:00,40.64144,-74.208365,1.1,22.2,1.0,,0.3
6753,2024-10-28 12:00,40.85355,-73.96618,2.7,12.4,,,0.3
8961,2024-10-28 12:00,40.770908,-74.036218,3.5,,,,
11139,2024-10-28 12:00,40.816,-73.902,4.6,,,0.028,
13346,2024-10-28 12:00,40.81551,-73.88553,3.7,,,,
15554,2024-10-28 12:00,40.64182,-74.01871,6.3,,,,
17762,2024-10-28 12:00,40.69454,-73.92769,5.2,,,,
19939,2024-10-28 12:00,40.73614,-73.82153,4.3,11.0,0.2,0.029,0.218
22116,2024-10-28 12:00,40.739264,-73.817694,3.9,10.7,,,0.271
2357,2024-10-28 13:00,40.725413,-74.052293,2.2,,,,
4546,2024-10-28 13:00,40.64144,-74.208365,6.1,29.0,1.2,,0.4
6754,2024-10-28 13:00,40.85355,-73.96618,2.9,15.1,,,0.3
8962,2024-10-28 13:00,40.770908,-74.036218,9.1,,,,
11140,2024-10-28 13:00,40.816,-73.902,4.8,11.6,0.4,0.029,
13347,2024-10-28 13:00,40.81551,-73.88553,3.9,,,,
15555,2024-10-28 13:00,40.64182,-74.01871,2.8,,,,
17763,2024-10-28 13:00,40.69454,-73.92769,3.3,,,,
19940,2024-10-28 13:00,40.73614,-73.82153,3.5,7.8,0.4,0.033,0.192
22117,2024-10-28 13:00,40.739264,-73.817694,3.5,7.5,,,0.226
2358,2024-10-28 14:00,40.725413,-74.052293,4.5,,,,
4547,2024-10-28 14:00,40.64144,-74.208365,7.5,29.6,0.9,,0.4
6755,2024-10-28 14:00,40.85355,-73.96618,2.7,17.0,,,0.3
8963,2024-10-28 14:00,40.770908,-74.036218,2.4,,,,
11141,2024-10-28 14:00,40.816,-73.902,4.5,11.3,0.5,0.031,
13348,2024-10-28 14:00,40.81551,-73.88553,4.0,,,,
15556,2024-10-28 14:00,40.64182,-74.01871,3.5,,,,
17764,2024-10-28 14:00,40.69454,-73.92769,3.4,,,,
19941,2024-10-28 14:00,40.73614,-73.82153,3.3,6.8,0.3,0.036,0.175
22118,2024-10-28 14:00,40.739264,-73.817694,3.1,6.3,,,0.21
2359,2024-10-28 15:00,40.725413,-74.052293,6.0,,,,
4548,2024-10-28 15:00,40.64144,-74.208365,8.2,24.9,0.8,,0.4
6756,2024-10-28 15:00,40.85355,-73.96618,9.9,9.8,,,0.3
8964,2024-10-28 15:00,40.770908,-74.036218,1.6,,,,
11142,2024-10-28 15:00,40.816,-73.902,4.5,10.5,0.5,0.032,
13349,2024-10-28 15:00,40.81551,-73.88553,3.8,,,,
15557,2024-10-28 15:00,40.64182,-74.01871,3.2,,,,
17765,2024-10-28 15:00,40.69454,-73.92769,3.2,,,,
19942,2024-10-28 15:00,40.73614,-73.82153,3.1,4.9,0.3,0.038,0.155
22119,2024-10-28 15:00,40.739264,-73.817694,2.9,4.7,,,0.174
2360,2024-10-28 16:00,40.725413,-74.052293,2.5,,,,
4549,2024-10-28 16:00,40.64144,-74.208365,6.7,26.0,0.6,,0.3
6757,2024-10-28 16:00,40.85355,-73.96618,8.2,7.7,,,0.2
8965,2024-10-28 16:00,40.770908,-74.036218,4.9,,,,
11143,2024-10-28 16:00,40.816,-73.902,3.6,12.4,0.5,0.031,
13350,2024-10-28 16:00,40.81551,-73.88553,3.4,,,,
15558,2024-10-28 16:00,40.64182,-74.01871,3.1,,,,
17766,2024-10-28 16:00,40.69454,-73.92769,4.4,,,,
19943,2024-10-28 16:00,40.73614,-73.82153,3.1,4.5,0.3,0.037,0.155
22120,2024-10-28 16:00,40.739264,-73.817694,2.9,5.3,,,0.178
2361,2024-10-28 17:00,40.725413,-74.052293,1.7,,,,
4550,2024-10-28 17:00,40.64144,-74.208365,2.7,30.2,0.6,,0.3
6758,2024-10-28 17:00,40.85355,-73.96618,7.9,11.9,,,0.3
8966,2024-10-28 17:00,40.770908,-74.036218,0.6,,,,
11144,2024-10-28 17:00,40.816,-73.902,3.4,15.1,0.5,0.028,
13351,2024-10-28 17:00,40.81551,-73.88553,3.3,,,,
15559,2024-10-28 17:00,40.64182,-74.01871,3.9,,,,
17767,2024-10-28 17:00,40.69454,-73.92769,4.4,,,,
19944,2024-10-28 17:00,40.73614,-73.82153,3.3,8.2,0.3,0.033,0.182
22121,2024-10-28 17:00,40.739264,-73.817694,3.2,9.7,,,0.236
2362,2024-10-28 18:00,40.725413,-74.052293,-0.6,,,,
4551,2024-10-28 18:00,40.64144,-74.208365,2.9,32.1,0.8,,0.3
6759,2024-10-28 18:00,40.85355,-73.96618,3.4,11.3,,,0.3
8967,2024-10-28 18:00,40.770908,-74.036218,0.8,,,,
11145,2024-10-28 18:00,40.816,-73.902,4.9,18.2,0.4,0.024,
13352,2024-10-28 18:00,40.81551,-73.88553,3.7,,,,
15560,2024-10-28 18:00,40.64182,-74.01871,5.1,,,,
17768,2024-10-28 18:00,40.69454,-73.92769,4.4,,,,
19945,2024-10-28 18:00,40.73614,-73.82153,5.2,12.7,0.3,0.027,0.25
22122,2024-10-28 18:00,40.739264,-73.817694,4.2,15.2,,,0.315
2363,2024-10-28 19:00,40.725413,-74.052293,1.0,,,,
4552,2024-10-28 19:00,40.64144,-74.208365,2.6,33.9,0.8,,0.3
6760,2024-10-28 19:00,40.85355,-73.96618,6.2,11.5,,,0.3
8968,2024-10-28 19:00,40.770908,-74.036218,5.0,,,,
11146,2024-10-28 19:00,40.816,-73.902,5.3,20.4,0.4,0.021,
13353,2024-10-28 19:00,40.81551,-73.88553,4.2,,,,
15561,2024-10-28 19:00,40.64182,-74.01871,5.8,,,,
17769,2024-10-28 19:00,40.69454,-73.92769,4.9,,,,
19946,2024-10-28 19:00,40.73614,-73.82153,5.2,16.8,0.2,0.023,0.272
22123,2024-10-28 19:00,40.739264,-73.817694,4.9,19.4,,,0.376
2364,2024-10-28 20:00,40.725413,-74.052293,2.9,,,,
4553,2024-10-28 20:00,40.64144,-74.208365,2.4,35.9,0.6,,0.3
6761,2024-10-28 20:00,40.85355,-73.96618,5.9,15.8,,,0.3
8969,2024-10-28 20:00,40.770908,-74.036218,2.7,,,,
11147,2024-10-28 20:00,40.816,-73.902,5.7,25.0,0.4,0.016,
13354,2024-10-28 20:00,40.81551,-73.88553,5.0,,,,
15562,2024-10-28 20:00,40.64182,-74.01871,5.5,,,,
17770,2024-10-28 20:00,40.69454,-73.92769,5.4,,,,
19947,2024-10-28 20:00,40.73614,-73.82153,5.3,19.2,0.2,0.02,0.281
22124,2024-10-28 20:00,40.739264,-73.817694,6.1,26.9,,,0.503
2365,2024-10-28 21:00,40.725413,-74.052293,1.7,,,,
4554,2024-10-28 21:00,40.64144,-74.208365,1.6,33.5,0.6,,0.3
6762,2024-10-28 21:00,40.85355,-73.96618,5.5,22.2,,,0.4
8970,2024-10-28 21:00,40.770908,-74.036218,-0.3,,,,
11148,2024-10-28 21:00,40.816,-73.902,6.9,36.5,0.4,0.005,
13355,2024-10-28 21:00,40.81551,-73.88553,5.9,,,,
15563,2024-10-28 21:00,40.64182,-74.01871,5.5,,,,
17771,2024-10-28 21:00,40.69454,-73.92769,5.6,,,,
19948,2024-10-28 21:00,40.73614,-73.82153,6.7,23.6,0.2,0.015,0.334
22125,2024-10-28 21:00,40.739264,-73.817694,8.8,32.3,,,0.656
2366,2024-10-28 22:00,40.725413,-74.052293,3.5,,,,
4555,2024-10-28 22:00,40.64144,-74.208365,5.0,39.2,0.6,,0.4
6763,2024-10-28 22:00,40.85355,-73.96618,5.0,29.8,,,0.5
8971,2024-10-28 22:00,40.770908,-74.036218,4.0,,,,
11149,2024-10-28 22:00,40.816,-73.902,6.8,38.6,0.4,0.003,
13356,2024-10-28 22:00,40.81551,-73.88553,6.4,,,,
15564,2024-10-28 22:00,40.64182,-74.01871,5.0,,,,
17772,2024-10-28 22:00,40.69454,-73.92769,4.8,,,,
19949,2024-10-28 22:00,40.73614,-73.82153,6.6,24.6,0.1,0.014,0.329
22126,2024-10-28 22:00,40.739264,-73.817694,7.2,32.9,,,0.688
2367,2024-10-28 23:00,40.725413,-74.052293,4.8,,,,
4556,2024-10-28 23:00,40.64144,-74.208365,5.5,37.0,0.5,,0.4
6764,2024-10-28 23:00,40.85355,-73.96618,5.9,33.5,,,0.4
8972,2024-10-28 23:00,40.770908,-74.036218,0.0,,,,
11150,2024-10-28 23:00,40.816,-73.902,6.7,30.3,0.5,0.009,
13357,2024-10-28 23:00,40.81551,-73.88553,6.6,,,,
15565,2024-10-28 23:00,40.64182,-74.01871,5.0,,,,
17773,2024-10-28 23:00,40.69454,-73.92769,4.2,,,,
19950,2024-10-28 23:00,40.73614,-73.82153,6.4,30.6,0.2,0.007,0.404
22127,2024-10-28 23:00,40.739264,-73.817694,7.1,32.1,,,0.657
2368,2024-10-29 00:00,40.725413,-74.052293,7.7,,,,
4557,2024-10-29 00:00,40.64144,-74.208365,8.6,39.7,0.8,,0.6
6765,2024-10-29 00:00,40.85355,-73.96618,7.4,37.5,,,0.5
8973,2024-10-29 00:00,40.770908,-74.036218,3.5,,,,
11151,2024-10-29 00:00,40.816,-73.902,6.3,28.9,0.3,0.01,
13358,2024-10-29 00:00,40.81551,-73.88553,5.7,,,,
15566,2024-10-29 00:00,40.64182,-74.01871,4.5,,,,
17774,2024-10-29 00:00,40.69454,-73.92769,5.3,,,,
19951,2024-10-29 00:00,40.73614,-73.82153,6.3,29.5,0.2,0.008,0.4
22128,2024-10-29 00:00,40.739264,-73.817694,7.3,31.9,,,0.643
2369,2024-10-29 01:00,40.725413,-74.052293,3.0,,,,
4558,2024-10-29 01:00,40.64144,-74.208365,8.8,40.2,0.9,,0.7
6766,2024-10-29 01:00,40.85355,-73.96618,5.0,29.3,,,0.4
8974,2024-10-29 01:00,40.770908,-74.036218,4.5,,,,
11152,2024-10-29 01:00,40.816,-73.902,6.5,32.6,0.3,0.007,
13359,2024-10-29 01:00,40.81551,-73.88553,5.5,,,,
15567,2024-10-29 01:00,40.64182,-74.01871,3.8,,,,
17775,2024-10-29 01:00,40.69454,-73.92769,5.4,,,,
19952,2024-10-29 01:00,40.73614,-73.82153,5.5,27.0,0.1,0.011,0.328
22129,2024-10-29 01:00,40.739264,-73.817694,6.8,32.6,,,0.55
2370,2024-10-29 02:00,40.725413,-74.052293,5.5,,,,
4559,2024-10-29 02:00,40.64144,-74.208365,4.0,41.4,1.1,,1.0
6767,2024-10-29 02:00,40.85355,-73.96618,6.5,27.4,,,0.4
8975,2024-10-29 02:00,40.770908,-74.036218,3.2,,,,
11153,2024-10-29 02:00,40.816,-73.902,6.1,33.4,0.5,0.005,
13360,2024-10-29 02:00,40.81551,-73.88553,5.3,,,,
15568,2024-10-29 02:00,40.64182,-74.01871,5.7,,,,
17776,2024-10-29 02:00,40.69454,-73.92769,5.9,,,,
19953,2024-10-29 02:00,40.73614,-73.82153,5.3,17.4,0.2,0.019,0.234
22130,2024-10-29 02:00,40.739264,-73.817694,6.1,29.3,,,0.38
2371,2024-10-29 03:00,40.725413,-74.052293,4.6,,,,
4560,2024-10-29 03:00,40.64144,-74.208365,8.7,41.4,1.5,,1.0
6768,2024-10-29 03:00,40.85355,-73.96618,5.1,37.5,,,0.4
8976,2024-10-29 03:00,40.770908,-74.036218,8.3,,,,
11154,2024-10-29 03:00,40.816,-73.902,5.3,22.4,0.3,0.015,
13361,2024-10-29 03:00,40.81551,-73.88553,5.0,,,,
15569,2024-10-29 03:00,40.64182,-74.01871,7.1,,,,
17777,2024-10-29 03:00,40.69454,-73.92769,6.1,,,,
19954,2024-10-29 03:00,40.73614,-73.82153,4.9,10.0,0.1,0.026,0.188
22131,2024-10-29 03:00,40.739264,-73.817694,5.8,25.6,,,0.398
2372,2024-10-29 04:00,40.725413,-74.052293,6.5,,,,
4561,2024-10-29 04:00,40.64144,-74.208365,6.9,40.6,1.1,,
6769,2024-10-29 04:00,40.85355,-73.96618,6.8,35.1,,,0.4
8977,2024-10-29 04:00,40.770908,-74.036218,10.8,,,,
11155,2024-10-29 04:00,40.816,-73.902,5.3,29.2,0.3,0.009,
13362,2024-10-29 04:00,40.81551,-73.88553,5.1,,,,
15570,2024-10-29 04:00,40.64182,-74.01871,7.5,,,,
17778,2024-10-29 04:00,40.69454,-73.92769,6.2,,,,
19955,2024-10-29 04:00,40.73614,-73.82153,5.0,10.2,0.2,0.024,0.186
22132,2024-10-29 04:00,40.739264,-73.817694,5.9,29.1,,,0.41
2373,2024-10-29 05:00,40.725413,-74.052293,9.1,,,,
4562,2024-10-29 05:00,40.64144,-74.208365,10.8,41.0,1.2,,0.9
6770,2024-10-29 05:00,40.85355,-73.96618,8.1,30.0,,,0.4
8978,2024-10-29 05:00,40.770908,-74.036218,8.5,,,,
11156,2024-10-29 05:00,40.816,-73.902,6.2,32.8,0.2,0.005,
13363,2024-10-29 05:00,40.81551,-73.88553,5.1,,,,
15571,2024-10-29 05:00,40.64182,-74.01871,8.5,,,,
17779,2024-10-29 05:00,40.69454,-73.92769,6.8,,,,
19956,2024-10-29 05:00,40.73614,-73.82153,5.2,20.0,0.1,0.015,0.241
22133,2024-10-29 05:00,40.739264,-73.817694,5.7,27.0,,,0.354
2374,2024-10-29 06:00,40.725413,-74.052293,15.3,,,,
4563,2024-10-29 06:00,40.64144,-74.208365,13.3,49.5,1.6,,1.2
6771,2024-10-29 06:00,40.85355,-73.96618,8.2,36.7,,,0.5
8979,2024-10-29 06:00,40.770908,-74.036218,8.1,,,,
11157,2024-10-29 06:00,40.816,-73.902,7.1,38.4,1.0,0.002,
13364,2024-10-29 06:00,40.81551,-73.88553,5.6,,,,
15572,2024-10-29 06:00,40.64182,-74.01871,10.4,,,,
17780,2024-10-29 06:00,40.69454,-73.92769,8.5,,,,
19957,2024-10-29 06:00,40.73614,-73.82153,5.9,,0.2,0.011,0.32
22134,2024-10-29 06:00,40.739264,-73.817694,5.7,28.2,,,0.387
2375,2024-10-29 07:00,40.725413,-74.052293,14.3,,,,
4564,2024-10-29 07:00,40.64144,-74.208365,14.0,54.3,2.6,,1.6
6772,2024-10-29 07:00,40.85355,-73.96618,6.5,36.8,,,0.6
8980,2024-10-29 07:00,40.770908,-74.036218,12.6,,,,
11158,2024-10-29 07:00,40.816,-73.902,6.4,33.7,0.8,0.007,
13365,2024-10-29 07:00,40.81551,-73.88553,6.1,,,,
15573,2024-10-29 07:00,40.64182,-74.01871,12.9,,,,
17781,2024-10-29 07:00,40.69454,-73.92769,8.6,,,,
19958,2024-10-29 07:00,40.73614,-73.82153,6.2,,0.1,0.02,0.334
22135,2024-10-29 07:00,40.739264,-73.817694,5.7,17.6,,,0.364
2376,2024-10-29 08:00,40.725413,-74.052293,23.6,,,,
4565,2024-10-29 08:00,40.64144,-74.208365,13.6,61.0,2.9,,1.3
6773,2024-10-29 08:00,40.85355,-73.96618,9.3,32.4,,,0.5
8981,2024-10-29 08:00,40.770908,-74.036218,9.6,,,,
11159,2024-10-29 08:00,40.816,-73.902,5.9,20.0,,0.019,
13366,2024-10-29 08:00,40.81551,-73.88553,5.1,,,,
15574,2024-10-29 08:00,40.64182,-74.01871,12.4,,,,
17782,2024-10-29 08:00,40.69454,-73.92769,7.3,,,,
19959,2024-10-29 08:00,40.73614,-73.82153,5.2,,0.1,0.032,0.194
22136,2024-10-29 08:00,40.739264,-73.817694,4.8,6.6,,,0.198
2377,2024-10-29 09:00,40.725413,-74.052293,14.1,,,,
4566,2024-10-29 09:00,40.64144,-74.208365,26.9,44.6,2.3,,0.6
6774,2024-10-29 09:00,40.85355,-73.96618,9.9,21.2,,,0.4
8982,2024-10-29 09:00,40.770908,-74.036218,16.3,,,,
11160,2024-10-29 09:00,40.816,-73.902,5.5,12.1,,,
13367,2024-10-29 09:00,40.81551,-73.88553,5.1,,,,
15575,2024-10-29 09:00,40.64182,-74.01871,8.9,,,,
17783,2024-10-29 09:00,40.69454,-73.92769,10.5,,,,
19960,2024-10-29 09:00,40.73614,-73.82153,5.1,,0.1,0.034,0.183
22137,2024-10-29 09:00,40.739264,-73.817694,4.8,5.0,,,0.19
2378,2024-10-29 10:00,40.725413,-74.052293,8.6,,,,
4567,2024-10-29 10:00,40.64144,-74.208365,15.9,23.2,0.9,,0.3
6775,2024-10-29 10:00,40.85355,-73.96618,5.8,8.5,,,0.3
8983,2024-10-29 10:00,40.770908,-74.036218,9.6,,,,
11161,2024-10-29 10:00,40.816,-73.902,6.2,10.7,,,
13368,2024-10-29 10:00,40.81551,-73.88553,5.0,,,,
15576,2024-10-29 10:00,40.64182,-74.01871,7.7,,,,
17784,2024-10-29 10:00,40.69454,-73.92769,5.9,,,,
19961,2024-10-29 10:00,40.73614,-73.82153,5.3,,0.1,0.035,0.173
22138,2024-10-29 10:00,40.739264,-73.817694,5.2,7.1,,,0.224
2379,2024-10-29 11:00,40.725413,-74.052293,6.6,,,,
4568,2024-10-29 11:00,40.64144,-74.208365,4.2,23.9,0.5,,0.3
6776,2024-10-29 11:00,40.85355,-73.96618,5.8,8.9,,,0.3
8984,2024-10-29 11:00,40.770908,-74.036218,4.4,,,,
11162,2024-10-29 11:00,40.816,-73.902,5.9,11.9,,0.025,
13369,2024-10-29 11:00,40.81551,-73.88553,5.1,,,,
15577,2024-10-29 11:00,40.64182,-74.01871,7.6,,,,
17785,2024-10-29 11:00,40.69454,-73.92769,7.0,,,,
19962,2024-10-29 11:00,40.73614,-73.82153,5.4,4.1,0.1,0.033,0.181
22139,2024-10-29 11:00,40.739264,-73.817694,5.4,10.4,,,0.227
2380,2024-10-29 12:00,40.725413,-74.052293,2.5,,,,
4569,2024-10-29 12:00,40.64144,-74.208365,3.0,23.5,0.5,,0.3
6777,2024-10-29 12:00,40.85355,-73.96618,8.2,17.4,,,0.3
8985,2024-10-29 12:00,40.770908,-74.036218,-0.8,,,,
11163,2024-10-29 12:00,40.816,-73.902,5.6,13.2,,0.025,
13370,2024-10-29 12:00,40.81551,-73.88553,5.6,,,,
15578,2024-10-29 12:00,40.64182,-74.01871,7.2,,,,
17786,2024-10-29 12:00,40.69454,-73.92769,7.5,,,,
19963,2024-10-29 12:00,40.73614,-73.82153,5.5,5.7,0.1,0.033,0.199
22140,2024-10-29 12:00,40.739264,-73.817694,6.0,9.9,,,0.215
2381,2024-10-29 13:00,40.725413,-74.052293,7.6,,,,
4570,2024-10-29 13:00,40.64144,-74.208365,4.7,20.0,0.5,,0.3
6778,2024-10-29 13:00,40.85355,-73.96618,6.4,22.0,,,0.4
8986,2024-10-29 13:00,40.770908,-74.036218,6.4,,,,
11164,2024-10-29 13:00,40.816,-73.902,6.3,15.0,0.2,0.025,
13371,2024-10-29 13:00,40.81551,-73.88553,6.4,,,,
15579,2024-10-29 13:00,40.64182,-74.01871,7.3,,,,
17787,2024-10-29 13:00,40.69454,-73.92769,7.1,,,,
19964,2024-10-29 13:00,40.73614,-73.82153,5.3,2.7,0.1,0.038,0.166
22141,2024-10-29 13:00,40.739264,-73.817694,5.1,3.7,,,0.175
2382,2024-10-29 14:00,40.725413,-74.052293,5.5,,,,
4571,2024-10-29 14:00,40.64144,-74.208365,4.4,14.6,0.5,,0.3
6779,2024-10-29 14:00,40.85355,-73.96618,1.9,9.2,,,0.3
8987,2024-10-29 14:00,40.770908,-74.036218,4.0,,,,
11165,2024-10-29 14:00,40.816,-73.902,5.7,11.8,0.2,0.03,
13372,2024-10-29 14:00,40.81551,-73.88553,5.3,,,,
15580,2024-10-29 14:00,40.64182,-74.01871,8.0,,,,
17788,2024-10-29 14:00,40.69454,-73.92769,6.9,,,,
19965,2024-10-29 14:00,40.73614,-73.82153,5.2,2.7,0.1,0.038,0.169
22142,2024-10-29 14:00,40.739264,-73.817694,4.9,3.3,,,0.176
2383,2024-10-29 15:00,40.725413,-74.052293,5.0,,,,
